#{"t_start": 1711550318.8228576, "env_id": "None"}
r,l,t
480.0,1065,6814.767016
220.0,594,6816.522543
140.0,474,6819.05066
320.0,804,6822.314181
400.0,933,6825.765587
200.0,572,6827.737143
340.0,775,6830.950512
300.0,783,6834.298584
240.0,651,6836.818516
240.0,569,6838.652596
160.0,596,6841.066057
200.0,563,6843.126039
240.0,628,6845.099446
240.0,670,6848.129915
280.0,779,6851.142129
200.0,612,6853.545966
280.0,714,6856.310812
320.0,648,6859.243911
120.0,479,6861.435011
240.0,648,6864.108326
260.0,654,6866.610975
380.0,860,6870.313799
160.0,527,6872.069047
220.0,601,6874.462197
240.0,659,6876.850847
180.0,675,6879.130119
160.0,461,6880.687346
420.0,1032,6883.750955
300.0,693,6885.515752
200.0,504,6886.854252
220.0,532,6888.160186
300.0,672,6889.949368
160.0,493,6891.450222
260.0,627,6893.154679
100.0,464,6894.317259
520.0,1311,6897.248732
220.0,541,6898.570681
260.0,705,6900.275371
420.0,888,6902.549541
240.0,606,6904.03069
200.0,605,6905.470432
340.0,750,6907.219707
200.0,495,6908.777435
220.0,606,6910.2799
180.0,573,6912.001465
180.0,551,6913.551385
380.0,827,6915.923529
220.0,626,6917.561319
160.0,457,6918.863194
300.0,607,6920.597737
320.0,798,6923.156182
280.0,767,6925.607316
160.0,556,6928.030027
220.0,677,6931.134171
200.0,582,6933.586291
280.0,608,6935.466295
240.0,540,6937.254498
360.0,1007,6940.584917
240.0,683,6943.227739
160.0,474,6945.080367
200.0,581,6947.06588
340.0,900,6950.136792
240.0,680,6952.43684
260.0,741,6954.744781
220.0,836,6957.89521
380.0,1011,6961.956571
240.0,691,6964.297769
200.0,582,6966.498693
180.0,512,6968.178391
220.0,589,6970.171097
200.0,615,6972.151015
180.0,509,6973.925778
200.0,557,6976.016461
180.0,528,6977.809575
140.0,494,6979.604362
140.0,527,6981.144772
160.0,460,6982.531106
140.0,594,6984.041296
140.0,479,6985.158796
180.0,453,6986.783178
240.0,694,6990.331557
380.0,912,6994.209326
260.0,562,6996.632854
220.0,615,6999.063115
180.0,579,7001.71229
200.0,594,7004.000385
200.0,544,7006.251888
200.0,634,7008.74118
140.0,457,7010.139213
140.0,452,7011.726423
180.0,505,7013.563634
160.0,614,7015.652853
160.0,504,7017.553736
180.0,464,7019.524605
160.0,449,7021.353327
180.0,515,7023.436921
140.0,501,7025.364831
160.0,541,7027.268275
160.0,472,7028.783961
340.0,659,7031.169753
180.0,637,7033.439792
140.0,504,7035.023303
140.0,447,7036.65548
120.0,495,7038.491913
180.0,546,7040.583035
220.0,625,7042.796716
240.0,785,7045.583468
280.0,656,7048.355118
280.0,646,7050.706115
140.0,458,7052.366602
220.0,516,7054.358685
180.0,490,7056.215483
140.0,441,7057.846093
140.0,439,7059.436475
340.0,850,7062.315511
200.0,548,7064.347673
240.0,593,7066.718585
180.0,510,7068.641393
160.0,488,7070.279675
300.0,755,7073.367026
160.0,493,7074.87826
180.0,510,7076.006991
180.0,567,7077.314715
200.0,597,7078.628884
180.0,493,7079.759512
400.0,1078,7082.328597
160.0,510,7083.550797
160.0,504,7084.723855
220.0,765,7086.821807
280.0,686,7088.393367
380.0,1060,7091.240762
260.0,639,7092.677282
120.0,509,7094.113411
380.0,779,7096.284293
200.0,542,7097.494993
300.0,929,7100.257374
380.0,937,7103.53786
120.0,455,7105.054736
180.0,480,7106.237245
140.0,477,7107.775252
160.0,510,7109.045403
340.0,710,7111.102012
240.0,666,7112.885191
160.0,493,7114.02301
180.0,617,7115.431649
180.0,507,7116.845101
160.0,590,7118.264462
380.0,916,7121.345367
240.0,877,7124.057209
140.0,447,7125.239002
160.0,510,7126.574532
180.0,520,7127.73987
240.0,636,7129.182912
140.0,470,7130.219229
200.0,582,7131.890206
260.0,659,7133.579924
160.0,508,7134.735835
260.0,693,7137.147167
200.0,582,7138.51239
200.0,617,7139.891604
120.0,444,7140.859539
220.0,623,7142.657309
160.0,536,7144.011652
400.0,929,7146.59211
180.0,514,7148.041918
140.0,456,7149.225428
260.0,714,7151.059034
240.0,598,7152.635385
160.0,476,7154.012998
220.0,616,7155.601798
160.0,486,7156.709678
160.0,536,7157.937559
260.0,793,7159.836051
280.0,736,7161.791014
280.0,648,7163.279489
180.0,712,7164.907015
300.0,745,7166.653486
180.0,495,7167.992915
340.0,699,7169.784019
160.0,493,7171.078995
260.0,775,7172.929909
120.0,438,7173.88931
300.0,654,7175.571091
240.0,618,7177.101255
280.0,688,7178.702432
220.0,561,7180.013774
240.0,526,7181.189584
180.0,539,7182.591227
200.0,631,7184.281092
260.0,655,7185.82757
160.0,518,7186.981124
180.0,541,7188.153358
140.0,440,7189.41643
220.0,557,7190.767967
260.0,658,7192.237175
220.0,567,7193.555144
200.0,511,7194.81401
220.0,557,7196.287611
160.0,458,7197.399678
200.0,580,7199.091094
240.0,683,7200.603456
160.0,501,7201.722803
220.0,602,7203.074824
180.0,528,7204.515322
320.0,865,7206.53878
180.0,499,7207.631413
180.0,540,7209.092068
140.0,497,7210.32403
120.0,444,7211.426121
180.0,557,7212.927661
460.0,1139,7215.726399
140.0,473,7217.162037
140.0,452,7218.224105
280.0,764,7219.987953
360.0,815,7222.372519
140.0,503,7223.466902
240.0,611,7224.879195
160.0,466,7225.97168
240.0,635,7227.723046
280.0,730,7229.475226
140.0,446,7230.742524
240.0,713,7232.351088
200.0,495,7233.493483
220.0,577,7234.764001
300.0,825,7236.953819
180.0,507,7238.097589
360.0,904,7240.157026
240.0,756,7242.209502
340.0,935,7244.280011
240.0,571,7245.872376
140.0,497,7247.142468
300.0,657,7248.909969
180.0,462,7249.969398
180.0,582,7251.636128
180.0,523,7252.92077
220.0,668,7254.640161
460.0,1064,7257.669497
280.0,669,7259.219322
220.0,673,7260.988398
320.0,852,7263.18442
200.0,511,7264.453573
220.0,495,7265.758178
200.0,557,7267.159531
200.0,524,7269.654298
180.0,524,7271.795914
160.0,606,7274.485733
300.0,812,7277.552628
180.0,562,7280.01086
240.0,627,7282.933237
300.0,789,7286.028411
240.0,592,7288.024488
180.0,543,7289.777683
200.0,579,7292.124184
180.0,485,7293.77227
160.0,538,7295.876453
140.0,447,7297.487043
240.0,734,7300.264658
160.0,503,7302.19066
140.0,480,7304.496869
260.0,626,7307.98287
260.0,562,7310.521178
120.0,568,7312.672089
360.0,1033,7315.993434
200.0,578,7318.018725
380.0,1124,7321.905083
200.0,586,7324.293981
220.0,581,7326.081156
200.0,635,7327.910881
140.0,512,7329.271772
200.0,735,7331.238729
320.0,914,7333.699197
220.0,643,7335.154533
260.0,670,7336.685502
260.0,695,7338.496481
320.0,799,7340.682979
160.0,521,7342.159332
200.0,602,7343.544418
180.0,522,7344.877142
200.0,654,7346.285746
340.0,981,7348.882514
240.0,618,7350.302783
200.0,554,7352.252389
200.0,577,7354.054133
220.0,733,7355.717246
180.0,466,7356.745002
200.0,597,7358.257949
160.0,498,7359.46146
140.0,507,7360.687995
200.0,507,7362.21408
140.0,473,7363.260548
300.0,679,7365.130998
160.0,492,7366.171953
260.0,671,7367.601227
220.0,652,7369.337369
200.0,705,7370.894386
240.0,711,7372.73065
140.0,500,7373.794041
100.0,438,7374.789972
140.0,440,7376.002733
180.0,498,7377.292337
220.0,601,7378.638072
200.0,564,7379.873166
360.0,785,7381.912677
160.0,555,7383.158958
200.0,571,7384.705914
260.0,665,7386.183228
180.0,506,7387.570486
280.0,743,7389.197406
200.0,682,7390.706296
240.0,807,7392.824905
120.0,444,7393.802963
140.0,446,7394.975783
160.0,508,7396.335618
180.0,541,7397.675024
140.0,429,7398.897803
300.0,814,7401.010989
220.0,693,7402.685359
160.0,524,7403.90839
200.0,569,7405.246636
180.0,504,7406.452428
120.0,479,7407.629467
180.0,536,7408.864025
160.0,556,7410.565724
200.0,619,7412.209706
180.0,489,7413.534127
200.0,573,7414.873834
260.0,593,7416.16113
160.0,444,7417.202326
140.0,459,7418.274138
120.0,485,7419.751422
200.0,596,7421.761467
220.0,560,7423.365561
140.0,540,7424.738904
160.0,441,7425.911546
140.0,439,7426.847643
140.0,521,7428.3003
160.0,473,7429.43264
140.0,479,7430.643207
140.0,496,7431.997875
200.0,502,7433.143403
220.0,691,7434.627057
240.0,753,7436.692696
260.0,639,7438.220172
180.0,532,7439.666543
160.0,437,7440.652143
160.0,587,7442.262416
140.0,462,7443.31717
140.0,442,7444.366727
180.0,463,7445.597927
180.0,536,7446.718527
120.0,525,7448.276542
160.0,475,7449.600745
120.0,496,7450.957027
140.0,516,7452.819849
140.0,487,7454.746203
180.0,522,7456.373076
220.0,680,7458.164893
140.0,474,7459.424076
140.0,497,7461.13166
220.0,666,7463.352525
200.0,537,7464.9377
160.0,441,7466.392039
180.0,557,7467.867433
200.0,495,7469.092325
280.0,811,7471.563412
140.0,454,7472.660375
240.0,724,7474.381472
160.0,459,7475.701581
340.0,957,7478.015375
200.0,522,7479.575134
220.0,649,7481.817366
180.0,557,7484.676426
140.0,474,7487.072915
180.0,487,7489.694022
120.0,459,7492.016198
140.0,479,7494.494843
260.0,654,7497.636667
220.0,602,7500.224283
200.0,627,7502.807436
160.0,513,7504.490875
180.0,513,7506.499454
160.0,441,7508.203945
220.0,630,7510.617788
140.0,488,7512.411294
140.0,439,7513.564668
140.0,456,7514.928402
160.0,443,7516.101935
260.0,685,7517.639702
180.0,617,7519.122746
180.0,575,7520.849608
160.0,492,7522.253161
140.0,536,7523.693947
200.0,569,7525.186418
200.0,579,7526.518436
180.0,633,7528.006027
120.0,446,7529.155531
160.0,489,7530.842372
100.0,464,7532.116502
120.0,542,7533.675282
380.0,963,7535.934146
180.0,563,7537.4278
360.0,844,7539.46478
240.0,593,7540.817562
300.0,876,7542.928663
220.0,599,7544.564118
160.0,569,7545.885551
320.0,788,7547.858741
160.0,656,7549.588059
180.0,597,7550.909128
160.0,501,7552.031034
220.0,556,7553.302726
240.0,734,7555.19995
320.0,793,7557.204284
140.0,444,7558.424841
240.0,604,7560.037087
160.0,541,7561.388422
200.0,695,7563.300449
140.0,485,7564.449013
240.0,632,7566.159081
180.0,611,7567.995059
120.0,425,7569.077124
160.0,581,7570.718701
200.0,490,7571.817411
120.0,426,7572.785448
320.0,865,7574.861373
160.0,474,7575.912744
200.0,555,7577.848317
280.0,921,7580.239213
140.0,503,7581.811386
180.0,697,7583.535851
180.0,590,7584.988085
160.0,514,7586.489842
140.0,447,7587.566634
160.0,490,7588.68621
180.0,510,7590.103106
160.0,490,7591.597757
140.0,469,7592.748926
280.0,701,7594.481745
180.0,693,7596.611697
260.0,671,7599.223808
180.0,643,7602.168032
160.0,518,7604.185873
240.0,1022,7608.35203
260.0,633,7610.481057
160.0,516,7611.759024
160.0,574,7613.129777
260.0,717,7614.708598
140.0,497,7615.849135
180.0,554,7617.311945
180.0,575,7618.625203
200.0,541,7620.131123
120.0,500,7621.386148
180.0,629,7623.260627
160.0,499,7624.343237
200.0,619,7625.957866
320.0,813,7627.927182
240.0,612,7629.646335
120.0,489,7630.716216
140.0,456,7631.715236
180.0,497,7632.818484
220.0,627,7634.343749
420.0,1059,7636.696833
420.0,996,7639.233819
160.0,486,7640.57533
180.0,542,7641.886357
540.0,1233,7644.822695
220.0,620,7646.514217
260.0,576,7647.912132
180.0,554,7649.311241
120.0,455,7650.498327
160.0,527,7652.032968
200.0,574,7653.37356
340.0,1002,7655.939295
280.0,693,7657.523981
220.0,621,7658.912713
240.0,684,7660.692688
260.0,684,7662.354458
180.0,556,7663.644588
180.0,527,7664.897781
220.0,700,7666.691468
160.0,444,7667.777128
220.0,645,7669.214729
240.0,628,7670.632319
200.0,635,7672.138184
160.0,506,7673.319428
120.0,506,7674.610367
280.0,781,7676.719762
180.0,489,7677.83716
160.0,529,7679.085308
320.0,759,7681.115196
200.0,538,7682.324271
160.0,498,7683.792598
360.0,1020,7686.414051
180.0,542,7687.728159
260.0,846,7689.707431
340.0,1002,7692.386259
200.0,635,7694.041149
320.0,953,7696.773481
220.0,650,7698.286313
120.0,481,7699.375821
180.0,552,7700.620902
180.0,575,7702.225443
240.0,602,7703.68079
200.0,508,7704.824355
180.0,533,7706.257589
460.0,957,7708.486691
180.0,583,7709.873085
320.0,845,7712.277875
360.0,848,7714.289701
480.0,1162,7717.032362
320.0,844,7719.792204
240.0,715,7722.506302
360.0,1001,7726.321719
260.0,649,7729.070851
160.0,526,7730.784151
320.0,913,7733.172033
220.0,603,7734.732001
300.0,836,7736.5205
160.0,640,7738.148755
260.0,766,7739.864942
340.0,953,7742.274101
180.0,638,7743.655986
240.0,812,7745.622184
320.0,956,7747.871833
260.0,668,7749.659867
320.0,843,7751.472103
360.0,922,7753.620645
240.0,668,7755.555109
320.0,890,7757.571083
440.0,1212,7760.620639
420.0,1200,7763.232174
420.0,1277,7766.415626
300.0,843,7768.346699
180.0,635,7770.140097
280.0,1003,7772.603188
260.0,812,7775.029053
240.0,795,7777.469503
200.0,543,7779.206881
260.0,778,7782.313693
340.0,1007,7786.556157
320.0,908,7789.307787
360.0,1042,7792.621713
260.0,780,7794.610693
300.0,890,7797.042889
420.0,1139,7799.884336
360.0,1035,7802.316542
300.0,891,7804.694134
500.0,1299,7808.433772
440.0,1298,7811.477046
300.0,939,7814.34415
260.0,815,7816.32037
260.0,747,7818.063604
500.0,1336,7821.415714
280.0,822,7823.479482
420.0,1114,7826.118154
500.0,1232,7829.342469
340.0,977,7831.748953
300.0,843,7834.072048
360.0,903,7836.241677
200.0,639,7837.812428
260.0,696,7840.43559
160.0,535,7842.475261
280.0,841,7845.799398
180.0,550,7847.852039
340.0,904,7850.609131
280.0,762,7852.449043
360.0,969,7854.829939
500.0,1164,7857.872204
360.0,957,7860.202687
200.0,620,7861.844775
260.0,669,7863.362662
300.0,764,7865.266231
300.0,749,7866.87529
200.0,580,7868.268648
420.0,1139,7871.099579
160.0,572,7872.521816
160.0,479,7873.541778
280.0,765,7875.209526
240.0,765,7877.167953
300.0,684,7878.641208
180.0,667,7880.494204
220.0,571,7881.898725
200.0,571,7883.14701
440.0,954,7885.506696
260.0,715,7887.151559
260.0,573,7888.359921
160.0,534,7889.67125
200.0,573,7891.032007
200.0,534,7892.151199
140.0,469,7893.152794
260.0,820,7895.158813
200.0,589,7896.735147
180.0,503,7898.238609
220.0,614,7900.602649
260.0,699,7903.089547
180.0,499,7905.019613
380.0,1006,7908.389897
220.0,569,7909.739565
260.0,788,7911.440084
240.0,712,7913.055535
400.0,886,7915.333153
400.0,904,7917.303716
260.0,658,7919.268357
320.0,861,7921.367314
160.0,507,7922.646918
280.0,783,7924.936598
160.0,513,7926.180459
140.0,513,7927.388424
380.0,845,7929.77956
280.0,737,7931.633674
520.0,1149,7934.727503
160.0,502,7936.035949
200.0,591,7937.397154
180.0,544,7939.058715
240.0,616,7940.441346
280.0,711,7941.98857
280.0,745,7943.63488
120.0,450,7944.829267
240.0,638,7946.214657
340.0,871,7948.087854
200.0,582,7949.690205
180.0,491,7950.874555
240.0,633,7952.525537
300.0,762,7954.212585
180.0,486,7955.294566
200.0,531,7956.650095
160.0,538,7957.933484
100.0,447,7959.50678
140.0,444,7961.340838
220.0,621,7963.69199
200.0,551,7966.472573
160.0,511,7968.539673
240.0,730,7971.295865
280.0,730,7973.070219
200.0,574,7974.444179
180.0,530,7975.714593
360.0,943,7978.126936
140.0,442,7979.25201
240.0,869,7981.345518
180.0,473,7982.500642
220.0,574,7983.80769
200.0,586,7985.252924
260.0,662,7986.864044
200.0,524,7988.355503
200.0,478,7989.705542
400.0,909,7992.18497
200.0,504,7993.36691
340.0,897,7995.92709
160.0,482,7997.053392
160.0,521,7998.391429
200.0,705,8000.05387
180.0,494,8001.536635
140.0,452,8002.863386
220.0,575,8004.200825
220.0,556,8005.53524
240.0,752,8007.358448
260.0,708,8009.328297
200.0,559,8010.707879
240.0,762,8012.800354
220.0,623,8014.383513
240.0,605,8016.110523
180.0,530,8017.38408
220.0,541,8019.207711
340.0,878,8022.699882
280.0,652,8025.192959
180.0,474,8027.122402
160.0,485,8028.376353
200.0,692,8030.21762
160.0,604,8031.49767
100.0,509,8032.608745
140.0,483,8033.773331
160.0,471,8034.962299
220.0,497,8036.075176
260.0,635,8037.900671
180.0,503,8039.429895
140.0,444,8040.69571
380.0,1050,8043.050971
200.0,520,8044.203547
160.0,478,8045.265022
320.0,760,8046.961158
300.0,805,8048.977788
180.0,519,8050.306352
220.0,652,8051.74132
260.0,788,8053.643635
380.0,989,8056.214682
260.0,597,8057.53898
140.0,522,8058.716953
200.0,450,8059.700252
120.0,481,8060.899243
340.0,909,8063.123911
260.0,635,8064.550507
260.0,633,8065.987853
320.0,849,8067.921512
140.0,487,8069.320157
140.0,507,8070.556049
140.0,434,8071.68756
200.0,476,8073.017279
220.0,508,8074.289195
220.0,614,8075.819573
240.0,733,8077.700678
120.0,412,8079.27018
220.0,611,8081.54461
200.0,672,8084.278612
220.0,689,8086.961533
280.0,740,8089.725667
240.0,573,8091.122278
420.0,1007,8093.419054
200.0,598,8094.792255
140.0,575,8096.306107
120.0,434,8097.384642
200.0,513,8098.546037
160.0,497,8099.672201
200.0,538,8100.879318
140.0,448,8101.882201
200.0,521,8103.061136
160.0,512,8104.201277
220.0,566,8105.484349
140.0,489,8106.564163
140.0,455,8107.622202
160.0,489,8109.044444
180.0,536,8110.331625
300.0,731,8112.279513
140.0,464,8113.313848
400.0,847,8115.248249
120.0,449,8116.285427
220.0,529,8117.794703
120.0,478,8119.014838
140.0,445,8120.417148
220.0,591,8122.750148
160.0,504,8125.18993
340.0,781,8129.173147
220.0,679,8131.631919
180.0,490,8133.563739
200.0,580,8136.247965
300.0,780,8139.420167
240.0,662,8142.291053
160.0,475,8144.486459
140.0,448,8146.437462
160.0,465,8148.439516
280.0,830,8151.70735
180.0,537,8153.85254
180.0,505,8155.87965
180.0,521,8157.709469
220.0,584,8159.407765
160.0,711,8161.401139
120.0,423,8162.535913
260.0,760,8164.606771
440.0,1109,8168.165916
200.0,644,8171.077308
240.0,707,8172.894029
220.0,572,8174.396726
140.0,524,8175.694961
200.0,565,8177.217963
160.0,526,8178.986314
240.0,603,8180.462791
200.0,539,8181.837479
140.0,450,8183.200983
260.0,912,8185.640687
140.0,579,8187.314566
160.0,533,8188.663489
140.0,491,8189.820598
260.0,737,8191.719289
200.0,641,8193.286573
500.0,1200,8196.588017
220.0,520,8197.937882
160.0,540,8199.325213
200.0,515,8200.790572
140.0,475,8202.021056
180.0,487,8203.460659
320.0,862,8205.672514
160.0,484,8206.993542
200.0,622,8208.572585
280.0,835,8210.75708
200.0,603,8212.1748
160.0,574,8213.495931
160.0,481,8214.668095
240.0,584,8216.206447
240.0,743,8218.107962
140.0,577,8219.491362
260.0,724,8221.45989
160.0,458,8222.559454
240.0,542,8223.837408
220.0,575,8225.753933
160.0,447,8226.9654
140.0,446,8228.0513
120.0,480,8229.226009
200.0,778,8231.373504
220.0,573,8233.131063
240.0,678,8235.185643
260.0,734,8236.955403
160.0,523,8238.610568
140.0,434,8239.678948
220.0,565,8241.343893
360.0,885,8243.467439
200.0,509,8244.646912
240.0,613,8246.391446
240.0,730,8248.480529
140.0,636,8249.98636
180.0,501,8251.337093
160.0,507,8252.811736
220.0,557,8254.491147
240.0,551,8255.952568
280.0,785,8257.814308
300.0,844,8260.35902
240.0,570,8261.833844
160.0,448,8262.925381
140.0,535,8264.142799
220.0,509,8265.686145
140.0,492,8267.176323
120.0,420,8268.577445
220.0,510,8270.57414
220.0,640,8272.800019
340.0,716,8274.774585
140.0,476,8275.845811
200.0,599,8277.192892
160.0,490,8278.285196
200.0,599,8279.584649
140.0,519,8280.712942
360.0,891,8283.237224
200.0,553,8284.525225
180.0,488,8285.826568
120.0,426,8287.078552
200.0,549,8288.47041
300.0,915,8290.668671
200.0,635,8292.278239
240.0,587,8293.908797
140.0,440,8294.921696
120.0,588,8296.412256
160.0,455,8297.718132
160.0,486,8298.843589
260.0,681,8301.262329
160.0,524,8302.773464
120.0,490,8303.903682
180.0,492,8305.078869
180.0,499,8306.306093
240.0,583,8307.994838
180.0,590,8309.797848
180.0,571,8311.557328
140.0,447,8312.638834
180.0,443,8313.777101
100.0,423,8314.814827
420.0,1065,8317.733289
140.0,504,8318.909632
240.0,554,8320.63423
120.0,530,8321.856312
260.0,608,8323.206955
120.0,521,8324.451857
140.0,448,8325.800867
200.0,518,8327.140596
140.0,489,8328.28049
240.0,578,8330.010732
240.0,588,8331.614249
160.0,538,8333.281053
340.0,703,8335.546125
140.0,440,8336.760398
320.0,682,8338.409484
140.0,604,8339.781691
220.0,606,8341.136992
240.0,651,8342.979853
220.0,543,8344.296312
140.0,426,8345.269884
180.0,543,8346.605141
220.0,556,8348.175547
160.0,532,8349.423821
140.0,538,8350.6085
120.0,526,8352.280039
280.0,748,8354.465131
120.0,531,8355.943849
220.0,571,8357.225294
160.0,600,8358.69493
220.0,557,8359.937845
160.0,666,8361.504779
140.0,416,8362.875973
160.0,544,8364.205778
280.0,652,8365.752869
220.0,636,8367.191517
200.0,542,8368.589731
420.0,982,8371.344402
400.0,743,8373.491199
160.0,437,8374.828643
160.0,523,8376.157391
180.0,448,8377.269147
340.0,852,8379.391274
180.0,691,8380.88819
140.0,547,8382.067563
420.0,955,8384.535256
220.0,572,8385.780304
380.0,889,8388.268402
220.0,559,8389.604912
180.0,507,8390.905376
260.0,524,8392.269572
420.0,1087,8394.637713
320.0,753,8396.29576
280.0,578,8397.555162
240.0,675,8399.520291
200.0,509,8400.641288
240.0,709,8402.669671
140.0,479,8403.697731
200.0,718,8405.442433
180.0,552,8407.139188
180.0,507,8408.398816
140.0,480,8409.824658
320.0,731,8411.626209
160.0,507,8412.864888
220.0,588,8414.418181
180.0,538,8415.846017
300.0,707,8417.520244
220.0,597,8418.892716
140.0,560,8420.263784
200.0,566,8421.592093
200.0,509,8422.874379
300.0,733,8424.703151
300.0,989,8426.962207
180.0,540,8428.552944
180.0,493,8429.647343
200.0,681,8431.236985
200.0,502,8432.542849
380.0,809,8434.327219
220.0,535,8435.501699
340.0,754,8437.542815
260.0,637,8438.965348
180.0,472,8440.018434
280.0,797,8442.245003
360.0,746,8444.002874
340.0,839,8446.36595
240.0,654,8447.970575
160.0,485,8449.392859
320.0,666,8451.047652
160.0,492,8452.177552
160.0,484,8453.49546
140.0,442,8454.684804
140.0,449,8455.695956
340.0,815,8457.560662
200.0,604,8458.946781
220.0,526,8460.176491
340.0,801,8462.339442
200.0,554,8463.56362
300.0,785,8465.722852
160.0,525,8467.10681
160.0,447,8468.175618
300.0,685,8469.954406
180.0,479,8471.096495
220.0,572,8472.450765
260.0,583,8473.856084
120.0,442,8474.890768
240.0,583,8476.245765
240.0,546,8477.583608
260.0,615,8479.054107
200.0,541,8480.378976
320.0,897,8483.050408
180.0,512,8484.558077
240.0,615,8485.883915
140.0,483,8487.138524
160.0,510,8488.365419
140.0,441,8489.296652
200.0,557,8490.542069
140.0,452,8491.82473
340.0,844,8493.751722
200.0,538,8494.902381
180.0,506,8496.23543
300.0,727,8497.953822
200.0,598,8500.250254
320.0,661,8502.825377
140.0,472,8504.670501
180.0,498,8506.721647
180.0,473,8508.46035
200.0,607,8509.936549
220.0,601,8511.253443
160.0,453,8512.257614
340.0,675,8513.810944
260.0,915,8516.363545
180.0,504,8517.558805
140.0,541,8518.858293
200.0,530,8520.061223
200.0,637,8521.708644
200.0,628,8523.360866
220.0,562,8524.597049
180.0,462,8525.677188
240.0,613,8527.313857
240.0,607,8528.91036
260.0,648,8530.949733
240.0,574,8532.310173
180.0,503,8533.432928
240.0,565,8534.665682
220.0,670,8536.193698
220.0,512,8537.637438
120.0,482,8538.93803
300.0,858,8540.925292
420.0,927,8543.319088
220.0,584,8545.247891
240.0,648,8547.102139
180.0,535,8548.353112
220.0,515,8549.54691
200.0,556,8550.864234
240.0,550,8552.46824
220.0,523,8553.845646
280.0,636,8555.343978
260.0,663,8557.242662
180.0,541,8558.548098
200.0,627,8560.124681
120.0,496,8561.559609
220.0,562,8563.016462
220.0,556,8564.811223
160.0,470,8566.145828
160.0,449,8567.50776
120.0,442,8568.739565
180.0,461,8569.911656
220.0,534,8571.233067
180.0,591,8572.725777
160.0,471,8574.455088
180.0,494,8575.569519
160.0,479,8576.665022
180.0,475,8577.846562
200.0,629,8579.8049
180.0,460,8580.985728
200.0,576,8582.495247
180.0,520,8583.855764
160.0,484,8585.198318
240.0,571,8586.724928
200.0,555,8587.988993
240.0,604,8589.605738
240.0,609,8591.333341
180.0,511,8592.533412
180.0,459,8593.853496
200.0,512,8595.098436
140.0,467,8596.188068
160.0,486,8597.333658
180.0,570,8598.718859
160.0,507,8600.244792
280.0,908,8602.638832
140.0,546,8604.065448
320.0,917,8606.380186
240.0,513,8607.715126
260.0,592,8609.449616
160.0,500,8610.515062
100.0,438,8611.50259
220.0,735,8613.26862
160.0,546,8614.876871
280.0,695,8616.622421
180.0,545,8618.224711
200.0,498,8619.910185
340.0,806,8622.936278
160.0,524,8624.964743
320.0,714,8627.424019
240.0,551,8628.676235
220.0,592,8630.075777
160.0,478,8631.17344
180.0,466,8632.460713
280.0,618,8634.025303
200.0,566,8635.697716
200.0,542,8638.437971
260.0,645,8641.577763
180.0,511,8644.224217
280.0,782,8647.258716
180.0,679,8650.454205
360.0,867,8654.287958
240.0,568,8656.632324
140.0,486,8658.609423
200.0,506,8660.233483
300.0,780,8662.185457
540.0,1016,8664.514783
340.0,1023,8666.803117
160.0,465,8667.869234
300.0,746,8669.972308
200.0,664,8671.541644
160.0,476,8672.688548
180.0,513,8674.274062
180.0,693,8677.005947
220.0,522,8678.968493
220.0,549,8680.18135
180.0,456,8681.173685
280.0,677,8682.770189
180.0,512,8683.896859
340.0,704,8685.590221
320.0,789,8687.739217
320.0,911,8690.324536
180.0,512,8691.565927
240.0,589,8692.954626
180.0,486,8694.058625
320.0,893,8696.153214
240.0,661,8697.891453
180.0,543,8699.357977
280.0,646,8700.804279
380.0,891,8703.189699
340.0,809,8705.077206
160.0,484,8706.166365
180.0,497,8707.566331
160.0,490,8709.012794
180.0,536,8710.530159
220.0,570,8711.911352
300.0,580,8713.307627
320.0,661,8715.028192
280.0,891,8717.136792
200.0,536,8718.355359
160.0,466,8719.428735
300.0,851,8721.39821
120.0,473,8722.790322
340.0,899,8725.050959
180.0,546,8726.505842
200.0,520,8727.698579
160.0,472,8728.759125
260.0,611,8730.404564
180.0,544,8731.729597
140.0,448,8732.729935
120.0,452,8733.763962
220.0,584,8735.086291
200.0,669,8736.965639
260.0,601,8738.357218
220.0,634,8740.231238
160.0,480,8741.527644
180.0,511,8742.758539
160.0,424,8743.970605
260.0,827,8745.979616
300.0,764,8748.266192
160.0,460,8749.297489
180.0,492,8750.427185
160.0,513,8751.561304
200.0,537,8752.772035
200.0,533,8754.129152
220.0,586,8755.679429
220.0,655,8757.185231
180.0,489,8758.338052
220.0,664,8759.891125
180.0,477,8761.309888
120.0,508,8762.772364
180.0,502,8764.282529
240.0,669,8765.913163
180.0,503,8767.143803
180.0,455,8768.875977
160.0,483,8770.07417
280.0,893,8772.341533
220.0,527,8774.110063
140.0,532,8775.736799
300.0,814,8778.369873
300.0,716,8780.556582
280.0,790,8782.877455
280.0,638,8784.511194
220.0,508,8785.628333
360.0,806,8787.692095
220.0,522,8789.041832
160.0,468,8790.106081
280.0,629,8791.832685
200.0,579,8793.34073
200.0,507,8794.973151
220.0,705,8796.630283
160.0,474,8797.963926
140.0,487,8799.289333
200.0,576,8800.916023
200.0,544,8802.205151
220.0,604,8803.632591
180.0,528,8805.222575
240.0,570,8806.544751
180.0,456,8807.615641
280.0,603,8809.254627
140.0,504,8810.504134
160.0,474,8811.648564
260.0,675,8813.457147
160.0,544,8814.717511
260.0,581,8816.111169
280.0,692,8817.727831
